index,id,title,year,age,imdb,rotten_tomatoes,netflix,hulu,prime_video,directors,genres,language,runtime
4825,4826,Milius,2013,7+,7.5,94,FALSE,FALSE,TRUE,"Joey Figueroa,Zak Knutson",Documentary,English,103
3625,3626,Minding the Gap,2019,18+,8.1,100,FALSE,TRUE,FALSE,Bing Liu,Documentary,English,93
36,37,Minority Report,2002,13+,7.6,90,TRUE,FALSE,FALSE,Steven Spielberg,Action,"English,Swedish",145
16284,16285,Miracle on 34th Street,1947,all,7.9,96,FALSE,FALSE,FALSE,George Seaton,Comedy,"English,Dutch",96
3578,3579,Misery,1990,18+,7.8,90,FALSE,TRUE,FALSE,Rob Reiner,Drama,English,107
158,159,Miss Americana,2020,18+,7.4,93,TRUE,FALSE,FALSE,Lana Wilson,Documentary,English,85
1193,1194,Miss Virginia,2019,16+,6.6,60,TRUE,FALSE,FALSE,R.J. Daniel Hanna,Drama,English,102
4488,4489,Mississippi Burning,1988,18+,7.8,83,FALSE,FALSE,TRUE,Alan Parker,Crime,English,128
443,444,Mississippi Grind,2015,18+,6.4,91,TRUE,FALSE,FALSE,"Anna Boden,Ryan Fleck",Comedy,English,108
3914,3915,Mister America,2019,18+,6.4,66,FALSE,TRUE,FALSE,Eric Notarnicola,Comedy,English,89
1539,1540,Mo' Money,1992,18+,5.5,16,TRUE,FALSE,FALSE,Peter MacDonald,Action,English,89
16242,16243,Moana,2016,7+,7.6,95,FALSE,FALSE,FALSE,"Ron Clements,John Musker,Don Hall,Chris Williams",Animation,English,107
5689,5690,Moll Flanders,1996,13+,6.5,43,FALSE,FALSE,TRUE,Pen Densham,Drama,English,123
16370,16371,Monkey Kingdom,2015,all,7.3,93,FALSE,FALSE,FALSE,"Mark Linfield,Alastair Fothergill",Documentary,English,81
6974,6975,Monster Camp,2007,16+,6.6,64,FALSE,FALSE,TRUE,Cullen Hoback,Documentary,English,81
3680,3681,Monster House,2006,7+,6.6,75,FALSE,TRUE,FALSE,Gil Kenan,Animation,English,91
2590,2591,Monster Island,2017,7+,4.8,18,TRUE,FALSE,TRUE,Mark Atkins,Action,English,89
16260,16261,Monsters University,2013,all,7.3,80,FALSE,FALSE,FALSE,Dan Scanlon,Animation,English,104
3863,3864,Monsters and Men,2018,18+,5.7,86,FALSE,TRUE,FALSE,Reinaldo Marcus Green,Crime,English,96
16223,16224,"Monsters, Inc.",2001,all,8,96,FALSE,FALSE,FALSE,"Pete Docter,David Silverman,Lee Unkrich",Animation,English,92
52,53,Moonlight,2016,18+,7.4,98,TRUE,FALSE,FALSE,Barry Jenkins,Drama,English,111
4545,4546,Moonstruck,1987,7+,7.1,93,FALSE,FALSE,TRUE,Norman Jewison,Comedy,"English,Italian,Latin",102
540,541,Mortal Kombat,1995,13+,5.8,47,TRUE,FALSE,FALSE,Paul W.S. Anderson,Action,English,101
4149,4150,Most Likely to Murder,2018,18+,5.1,62,FALSE,TRUE,FALSE,Dan Gregor,Comedy,English,90
6428,6429,Motorama,1991,18+,6.4,60,FALSE,FALSE,TRUE,Barry Shils,Adventure,English,90
579,580,Mr. Church,2016,13+,7.6,24,TRUE,FALSE,FALSE,Bruce Beresford,Comedy,English,104
5209,5210,Mr. Majestyk,1974,7+,6.8,77,FALSE,FALSE,TRUE,Richard Fleischer,Action,English,103
4885,4886,Mr. Mom,1983,7+,6.5,82,FALSE,FALSE,TRUE,Stan Dragoti,Comedy,English,91
601,602,Mr. Right,2016,18+,6.3,44,TRUE,FALSE,FALSE,Paco Cabezas,Action,English,95
647,648,Mr. Roosevelt,2017,18+,6.2,100,TRUE,FALSE,FALSE,Noël Wells,Comedy,English,90
78,79,Mud,2013,13+,7.4,97,TRUE,FALSE,FALSE,Jeff Nichols,Drama,English,130
143,144,Mudbound,2017,18+,7.4,97,TRUE,FALSE,FALSE,Dee Rees,Drama,English,134
16254,16255,Mulan,1998,all,7.6,86,FALSE,FALSE,FALSE,Niki Caro,Action,English,115
16346,16347,Muppet Treasure Island,1996,all,7,73,FALSE,FALSE,FALSE,"Brian Henson,David Lane",Action,English,99
16359,16360,Muppets Most Wanted,2014,7+,6.4,80,FALSE,FALSE,FALSE,James Bobin,Adventure,"English,German",107
580,581,Murder Mystery,2019,13+,6,44,TRUE,FALSE,FALSE,Kyle Newacheck,Action,"English,French",97
4607,4608,Murderball,2005,18+,7.7,98,FALSE,FALSE,TRUE,"Henry Alex Rubin,Dana Adam Shapiro",Documentary,English,88
9516,9517,Murders in the Rue Morgue,1971,13+,5.2,20,FALSE,FALSE,TRUE,Robert Florey,Crime,"English,Danish,German",61
7538,7539,My Boss's Daughter,2003,13+,4.7,8,FALSE,FALSE,TRUE,David Zucker,Comedy,English,86
5986,5987,My Date with Drew,2005,7+,6.4,71,FALSE,FALSE,TRUE,"Jon Gunn,Brian Herzlinger,Brett Winn",Documentary,English,90
1039,1040,My Entire High School Sinking Into the Sea,2016,13+,6,85,TRUE,FALSE,FALSE,Dash Shaw,Animation,English,75
4770,4771,My Friend Dahmer,2017,18+,6.2,87,FALSE,FALSE,TRUE,Marc Meyers,Biography,English,107
324,325,My Girl,1991,7+,6.9,53,TRUE,FALSE,FALSE,Howard Zieff,Comedy,English,102
926,927,My Suicide,2009,18+,7.2,57,TRUE,FALSE,FALSE,David Lee Miller,Comedy,English,107
4861,4862,Naked Gun 33⅓: The Final Insult,1994,13+,6.5,54,FALSE,FALSE,TRUE,Peter Segal,Comedy,English,83
632,633,Nappily Ever After,2018,18+,6.4,71,TRUE,FALSE,FALSE,Haifaa Al-Mansour,Comedy,English,98
4816,4817,Nas: Time Is Illmatic,2014,16+,7.1,100,FALSE,FALSE,TRUE,One9,Documentary,English,74
992,993,National Parks Adventures,2016,13+,7,100,TRUE,FALSE,FALSE,Greg MacGillivray,Documentary,English,43
16333,16334,National Treasure: Book of Secrets,2007,7+,6.5,36,FALSE,FALSE,FALSE,Jon Turteltaub,Action,"English,French",124
3640,3641,Natural Born Killers,1994,18+,7.3,47,FALSE,TRUE,FALSE,Oliver Stone,Action,"English,Navajo,Japanese",118
6021,6022,Necessary Roughness,1991,13+,6.2,33,FALSE,FALSE,TRUE,Stan Dragoti,Comedy,English,108
5379,5380,Never Goin' Back,2018,18+,6,76,FALSE,FALSE,TRUE,Augustine Frizzell,Comedy,English,85
7336,7337,New Rose Hotel,1999,18+,5.1,19,FALSE,FALSE,TRUE,Abel Ferrara,Drama,"English,German,Japanese",93
9022,9023,New Year's Evil,1980,18+,4.8,14,FALSE,FALSE,TRUE,Emmett Alston,Horror,English,85
6695,6696,New York Doll,2005,13+,7.7,90,FALSE,FALSE,TRUE,Greg Whiteley,Documentary,English,75
16375,16376,Newsies,1992,7+,7,39,FALSE,FALSE,FALSE,Kenny Ortega,Drama,English,121
5021,5022,Next,2007,13+,6.2,28,FALSE,FALSE,TRUE,Lee Tamahori,Action,"English,French,German,Serbian",96
5151,5152,Night Owls,2015,18+,6.2,100,FALSE,FALSE,TRUE,Charles Hood,Comedy,English,90
5732,5733,Night of the Demons,1988,18+,6.2,40,FALSE,FALSE,TRUE,Kevin Tenney,Comedy,English,90
4456,4457,Night of the Living Dead,1968,18+,7.9,97,FALSE,FALSE,TRUE,George A. Romero,Horror,English,96
755,756,Nighthawks,1981,18+,6.4,70,TRUE,FALSE,FALSE,"Bruce Malmuth,Gary Nelson",Action,"English,German,French,Swedish",99
9344,9345,Nightlight,2015,18+,4.4,14,FALSE,FALSE,TRUE,"Scott Beck,Bryan Woods",Horror,English,85
4264,4265,No Holds Barred,1989,13+,4.4,11,FALSE,TRUE,TRUE,Thomas J. Wright,Action,English,93
9929,9930,No Manches Frida 2,2019,18+,4,13,FALSE,FALSE,TRUE,Nacho G. Velilla,Comedy,Spanish,102
6618,6619,Nobel Son,2007,18+,6.3,25,FALSE,FALSE,TRUE,Randall Miller,Comedy,English,110
4091,4092,Nobody's Fool,2018,18+,4.8,24,FALSE,TRUE,TRUE,Tyler Perry,Comedy,English,110
8572,8573,Noelle,2007,7+,5.9,57,FALSE,FALSE,TRUE,Marc Lawrence,Comedy,English,100
7593,7594,Nomads,1986,18+,5.4,22,FALSE,FALSE,TRUE,John McTiernan,Horror,"English,French",91
1002,1003,Norman Lear: Just Another Version of You,2016,13+,7.2,86,TRUE,FALSE,FALSE,"Heidi Ewing,Rachel Grady",Documentary,English,91
5239,5240,North Dallas Forty,1979,18+,6.9,83,FALSE,FALSE,TRUE,Ted Kotcheff,Comedy,English,119
6541,6542,Nothing Like the Holidays,2008,13+,6.1,53,FALSE,FALSE,TRUE,Alfredo Rodriguez de Villa,Comedy,English,98
4964,4965,Nothing Sacred,1937,all,6.9,100,FALSE,FALSE,TRUE,William A. Wellman,Comedy,English,77
6348,6349,OT: Our Town,2002,13+,7.2,88,FALSE,FALSE,TRUE,Scott Hamilton Kennedy,Documentary,English,76
314,315,Obvious Child,2014,18+,6.8,90,TRUE,FALSE,FALSE,Gillian Robespierre,Comedy,English,84
3699,3700,Oculus,2014,18+,6.5,75,FALSE,TRUE,FALSE,Mike Flanagan,Horror,English,104
6227,6228,Of Mind and Music,2014,13+,6.8,71,FALSE,FALSE,TRUE,Richie Adams,Drama,English,98
6415,6416,Off the Black,2006,18+,6.6,65,FALSE,FALSE,TRUE,James Ponsoldt,Drama,English,90
16439,16440,Olaf's Frozen Adventure,2017,all,5.5,57,FALSE,FALSE,FALSE,"Kevin Deters,Stevie Wermers",Animation,English,22
16327,16328,Old Yeller,1957,all,7.3,100,FALSE,FALSE,FALSE,Robert Stevenson,Adventure,English,83
16369,16370,Oliver & Company,1988,all,6.7,51,FALSE,FALSE,FALSE,George Scribner,Animation,English,74
274,275,Olympus Has Fallen,2013,18+,6.5,49,TRUE,FALSE,FALSE,Antoine Fuqua,Action,"English,Korean",119
5128,5129,On Any Sunday,1971,all,7.8,83,FALSE,FALSE,TRUE,Bruce Brown,Documentary,English,96
5004,5005,On the Edge,2001,18+,7,67,FALSE,FALSE,TRUE,Jonathan Kaplan,Crime,English,95
5530,5531,Once I Was a Beehive,2015,7+,6.2,75,FALSE,FALSE,TRUE,Maclain Nelson,Comedy,English,119
4093,4094,Once Upon a Time in Venice,2017,18+,5.3,21,FALSE,TRUE,FALSE,Mark Cullen,Action,English,94
4642,4643,One Child Nation,2019,18+,7.5,98,FALSE,FALSE,TRUE,"Nanfu Wang,Jialing Zhang",Documentary,"English,Mandarin",88
10739,10740,One Fall,2016,13+,5.2,10,FALSE,FALSE,TRUE,Marcus Dean Fuller,Drama,English,90
16271,16272,One Hundred and One Dalmatians,1961,all,7.2,98,FALSE,FALSE,FALSE,"Clyde Geronimi,Hamilton Luske,Wolfgang Reitherman",Animation,English,79
16249,16250,Onward,2020,7+,7.5,88,FALSE,FALSE,FALSE,Dan Scanlon,Animation,English,102
565,566,Open Season,2006,7+,6.1,48,TRUE,FALSE,FALSE,"Roger Allers,Jill Culton,Anthony Stacchi",Animation,English,86
16571,16572,Operation Dumbo Drop,1995,7+,5.1,31,FALSE,FALSE,FALSE,Simon Wincer,Action,"English,Vietnamese",107
3737,3738,Operation Finale,2018,13+,6.6,60,FALSE,TRUE,TRUE,Chris Weitz,Biography,"English,Spanish,French,German",122
6899,6900,Original Gangstas,1996,18+,5.7,53,FALSE,FALSE,TRUE,"Larry Cohen,Fred Williamson",Action,English,99
415,416,Our Souls at Night,2017,16+,6.9,90,TRUE,FALSE,FALSE,Ritesh Batra,Drama,English,103
4871,4872,Out of Time,2003,18+,6.5,64,FALSE,FALSE,TRUE,Carl Franklin,Crime,English,105
342,343,Outbreak,1995,18+,6.6,59,TRUE,FALSE,FALSE,Wolfgang Petersen,Action,"English,Korean,French",127
8285,8286,Outlaws,2018,18+,5.4,30,FALSE,FALSE,TRUE,Barry Levinson,Comedy,English,123
3896,3897,Overboard,2018,13+,6,24,FALSE,TRUE,TRUE,Garry Marshall,Comedy,"English,French,Portuguese",112
330,331,Paddleton,2019,18+,7.2,89,TRUE,FALSE,FALSE,Alex Lehmann,Comedy,English,89
5701,5702,Paint Your Wagon,1969,13+,6.6,27,FALSE,FALSE,TRUE,Joshua Logan,Comedy,English,164
5165,5166,Palo Alto,2014,18+,6.2,69,FALSE,FALSE,TRUE,Gia Coppola,Drama,English,100
5524,5525,Pandemic,2016,13+,4.4,44,FALSE,FALSE,TRUE,John Suits,Action,English,91
5806,5807,Paper Man,2009,18+,6.6,32,FALSE,FALSE,TRUE,"Kieran Mulroney,Michele Mulroney",Comedy,English,110
3824,3825,Paranormal Activity 2,2010,18+,5.6,59,FALSE,TRUE,TRUE,Tod Williams,Horror,"English,Spanish",91
3777,3778,Paranormal Activity 3,2011,18+,5.8,67,FALSE,TRUE,FALSE,"Henry Joost,Ariel Schulman",Horror,English,83
7956,7957,Park,2006,18+,5.7,36,FALSE,FALSE,TRUE,Kurt Voelker,Comedy,English,86
5625,5626,Parkland,2013,13+,6.3,50,FALSE,FALSE,TRUE,Peter Landesman,Drama,English,93
6453,6454,Passion,2012,18+,5.3,34,FALSE,FALSE,TRUE,Mel Gibson,Drama,"Aramaic,Latin,Hebrew",127
4750,4751,Passion Fish,1992,18+,7.4,100,FALSE,FALSE,TRUE,John Sayles,Drama,English,135
9787,9788,Passion Play,2011,18+,4.6,3,FALSE,FALSE,TRUE,Mitch Glazer,Drama,English,94
5623,5624,Pathology,2008,18+,6,45,FALSE,FALSE,TRUE,Marc Schölermann,Crime,English,95
212,213,Patriot Games,1992,18+,6.9,72,TRUE,FALSE,TRUE,Phillip Noyce,Action,English,117
7315,7316,Pauly Shore Is Dead,2003,18+,4.4,57,FALSE,FALSE,TRUE,Pauly Shore,Comedy,English,82
3728,3729,Pawn Sacrifice,2015,13+,7,72,FALSE,TRUE,FALSE,Edward Zwick,Biography,"English,Russian",115
682,683,Pee-wee's Big Holiday,2016,7+,6.1,80,TRUE,FALSE,FALSE,John Lee,Comedy,"English,Spanish",90
16386,16387,Penguins,2019,all,7,92,FALSE,FALSE,FALSE,"Alastair Fothergill,Jeff Wilson",Documentary,English,76
1941,1942,Perdida,2018,18+,5.6,20,TRUE,FALSE,FALSE,David Fincher,Drama,English,149
4025,4026,Permanent,2017,13+,5.5,44,FALSE,TRUE,TRUE,Colette Burson,Comedy,English,93
1165,1166,Pete Davidson: Alive from New York,2020,18+,5.9,40,TRUE,FALSE,FALSE,Jason Orley,Comedy,English,49
16297,16298,Pete's Dragon,2016,7+,6.7,88,FALSE,FALSE,FALSE,David Lowery,Action,English,102
4725,4726,Phantasm,1979,18+,6.8,73,FALSE,FALSE,TRUE,Don Coscarelli,Horror,English,89
6089,6090,Phantasm III: Lord of the Dead,1994,18+,6.1,40,FALSE,FALSE,TRUE,Don Coscarelli,Action,English,91
6545,6546,Phantasm: Ravager,2016,18+,5,57,FALSE,FALSE,TRUE,David Hartman,Action,English,85
6551,6552,Phil Spector,2013,18+,6.2,49,FALSE,FALSE,TRUE,David Mamet,Biography,English,92
16329,16330,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,all,7.4,100,FALSE,FALSE,FALSE,"Robert Hughes,Dan Povenmire,Jay Lender,Jeff 'Swampy' Marsh,Kyle Menke",Animation,English,78
4040,4041,Phoenix Forgotten,2017,13+,5.3,44,FALSE,TRUE,FALSE,Justin Barber,Horror,English,87
3645,3646,Phone Booth,2002,18+,7,72,FALSE,TRUE,FALSE,Joel Schumacher,Crime,"English,Swahili",81
4463,4464,Pi,1998,18+,7.4,88,FALSE,FALSE,TRUE,Darren Aronofsky,Drama,"English,Hebrew",84
16417,16418,Piglet's Big Movie,2003,all,6.1,70,FALSE,FALSE,FALSE,Francis Glebas,Animation,English,75
7379,7380,Pipe Dream,2002,18+,5.9,72,FALSE,FALSE,TRUE,John Walsh,Comedy,English,91
16285,16286,Pirates of the Caribbean: At World's End,2007,13+,7.1,44,FALSE,FALSE,FALSE,Gore Verbinski,Action,English,169
16278,16279,Pirates of the Caribbean: Dead Man's Chest,2006,13+,7.3,53,FALSE,FALSE,FALSE,Gore Verbinski,Action,"English,Turkish,Greek,Mandarin,French",151
16235,16236,Pirates of the Caribbean: The Curse of the Black Pearl,2003,13+,8,79,FALSE,FALSE,FALSE,Gore Verbinski,Action,English,143
6733,6734,Play the Game,2009,13+,6.4,27,FALSE,FALSE,TRUE,Marc Fienberg,Comedy,English,105
4034,4035,Playing It Cool,2014,18+,6,14,FALSE,TRUE,TRUE,Justin Reardon,Comedy,"English,Korean",94
6640,6641,Plush,2013,18+,5.3,33,FALSE,FALSE,TRUE,Catherine Hardwicke,Drama,English,99
16536,16537,Pocahontas II: Journey to a New World,1998,all,4.9,29,FALSE,FALSE,FALSE,"Tom Ellery,Bradley Raymond",Animation,English,72
16354,16355,Pollyanna,1960,all,7.4,86,FALSE,FALSE,FALSE,David Swift,Comedy,English,134
16463,16464,Pooh's Grand Adventure: The Search for Christopher Robin,1997,all,7.1,33,FALSE,FALSE,FALSE,Karl Geurs,Animation,English,76
16387,16388,Pooh's Heffalump Movie,2005,all,6.4,80,FALSE,FALSE,FALSE,Frank Nissen,Animation,English,68
946,947,Popeye,1980,7+,5.3,59,TRUE,FALSE,FALSE,Robert Altman,Adventure,English,114
6504,6505,Powder Blue,2009,18+,6.3,25,FALSE,FALSE,TRUE,Timothy Linh Bui,Drama,English,106
5972,5973,Prescription Thugs,2016,13+,7,69,FALSE,FALSE,TRUE,"Chris Bell,Josh Alexander,Greg Young",Documentary,English,86
4569,4570,Pretty in Pink,1986,13+,6.8,77,FALSE,FALSE,TRUE,Howard Deutch,Comedy,English,97
16390,16391,Princess Protection Program,2009,all,5.6,60,FALSE,FALSE,FALSE,Allison Liddi-Brown,Comedy,English,90
7174,7175,Private Violence,2014,16+,6.9,90,FALSE,FALSE,TRUE,Cynthia Hill,Documentary,English,80
5268,5269,Prodigy,2017,18+,6,73,FALSE,FALSE,TRUE,"Alex Haughey,Brian Vidal",Drama,English,80
3662,3663,Professor Marston and the Wonder Women,2017,18+,7.1,86,FALSE,TRUE,FALSE,Angela Robinson,Biography,English,108
7503,7504,Programming The Nation?,2011,all,6.2,38,FALSE,FALSE,TRUE,Jeff Warrick,Documentary,English,105
16515,16516,Prom,2011,7+,5.4,36,FALSE,FALSE,FALSE,Joe Nussbaum,Comedy,English,104
1665,1666,Puerto Ricans in Paris,2015,18+,5.3,36,TRUE,FALSE,FALSE,Ian Edelman,Comedy,English,82
5246,5247,Puncture,2011,18+,6.8,52,FALSE,FALSE,TRUE,"Adam Kassen,Mark Kassen",Biography,"English,French",100
16306,16307,Queen of Katwe,2016,7+,7.4,93,FALSE,FALSE,FALSE,Mira Nair,Biography,English,124
8887,8888,Queen of the Lot,2013,18+,5.3,31,FALSE,FALSE,TRUE,Henry Jaglom,Comedy,English,120
8820,8821,Quitters,2015,18+,5.4,44,FALSE,FALSE,TRUE,Noah Pritzker,Comedy,English,95
3668,3669,RBG,2018,7+,7.5,94,FALSE,TRUE,FALSE,"Julie Cohen,Betsy West",Documentary,"English,Italian,German,French",98
8349,8350,Race You to the Bottom,2005,18+,5.1,54,FALSE,FALSE,TRUE,Russell Brown,Drama,English,73
835,836,Race to Witch Mountain,2009,7+,5.7,42,TRUE,FALSE,FALSE,Andy Fickman,Action,English,98
5402,5403,Racing Dreams,2010,7+,7,100,FALSE,FALSE,TRUE,Marshall Curry,Documentary,English,93
6882,6883,Radio Free Albemuth,2010,18+,5.6,36,FALSE,FALSE,TRUE,John Alan Simon,Drama,English,111
8,9,Raiders of the Lost Ark,1981,7+,8.4,95,TRUE,FALSE,FALSE,Steven Spielberg,Action,"English,German,Hebrew,Spanish,Arabic,Nepali",115
1006,1007,Raising Cain,1992,18+,6.1,57,TRUE,FALSE,FALSE,Brian De Palma,Crime,"English,Spanish",92
14249,14250,Raising Flagg,2006,13+,5.4,23,FALSE,FALSE,TRUE,Neal Miller,Comedy,English,103
104,105,Ralph Breaks the Internet,2018,7+,7.1,88,TRUE,FALSE,FALSE,"Phil Johnston,Rich Moore",Animation,English,112
3601,3602,Rango,2011,7+,7.2,88,FALSE,TRUE,TRUE,Gore Verbinski,Animation,English,107
16230,16231,Ratatouille,2007,all,8,96,FALSE,FALSE,FALSE,"Brad Bird,Jan Pinkava",Animation,"English,French",111
4153,4154,Raze,2013,18+,5.2,45,FALSE,TRUE,FALSE,Josh C. Waller,Action,English,87
16478,16479,Recess: Taking the Fifth Grade,2003,all,6.8,67,FALSE,FALSE,FALSE,Howy Parkins,Animation,English,62
4862,4863,Recount,2008,18+,7.4,78,FALSE,FALSE,TRUE,Jay Roach,Drama,English,116
526,527,Red Dawn,1984,13+,6.4,46,TRUE,FALSE,FALSE,John Milius,Action,"English,Russian,Spanish",114
7163,7164,Red Hook Summer,2012,18+,4.9,58,FALSE,FALSE,TRUE,Spike Lee,Drama,English,121
16422,16423,Red Tails,2012,13+,5.9,40,FALSE,FALSE,FALSE,Anthony Hemingway,Action,"English,Italian,German",125
6986,6987,Redemption Road,2011,13+,5.7,57,FALSE,FALSE,TRUE,York Alec Shackleton,Action,English,91
4592,4593,Reds,1981,7+,7.3,90,FALSE,FALSE,TRUE,Warren Beatty,Biography,"English,Russian,German,French,Finnish,Italian",195
6337,6338,Redwood Highway,2013,13+,6.4,80,FALSE,FALSE,TRUE,Gary Lundgren,Drama,English,90
2214,2215,Reincarnated,2012,18+,6.2,29,TRUE,FALSE,FALSE,Andy Capper,Documentary,English,96
16265,16266,Remember the Titans,2000,7+,7.8,73,FALSE,FALSE,FALSE,Boaz Yakin,Biography,English,113
10682,10683,Rent-a-Cop,1987,18+,4.6,15,FALSE,FALSE,TRUE,Jerry London,Action,English,96
4178,4179,Repentance,2014,18+,4.9,20,FALSE,TRUE,FALSE,Philippe Caland,Drama,English,90
1007,1008,Results,2015,18+,5.4,84,TRUE,FALSE,FALSE,Andrew Bujalski,Comedy,"English,Japanese",105
252,253,Richard Pryor: Live in Concert,1979,18+,8.2,92,TRUE,FALSE,FALSE,Jeff Margolis,Comedy,English,78
3996,3997,Righteous Kill,2008,18+,6,18,FALSE,TRUE,FALSE,Jon Avnet,Crime,"English,Spanish,Russian",101
1721,1722,Rim of the World,2019,7+,5.1,30,TRUE,FALSE,FALSE,McG,Action,"English,Chinese",98
12640,12641,Ripple Effect,2007,18+,5,29,FALSE,FALSE,TRUE,Philippe Caland,Drama,English,87
3636,3637,Risky Business,1983,18+,6.8,92,FALSE,TRUE,FALSE,Paul Brickman,Comedy,"English,German",99
1208,1209,Ri¢hie Ri¢h,1994,7+,5.4,24,TRUE,FALSE,FALSE,Donald Petrie,Comedy,"English,Latin",95
64,65,Road to Perdition,2002,18+,7.7,81,TRUE,FALSE,FALSE,Sam Mendes,Crime,English,117
5313,5314,Rob the Mob,2014,18+,6.3,83,FALSE,FALSE,TRUE,Raymond De Felitta,Crime,English,104
4576,4577,Robot & Frank,2012,13+,7.1,86,FALSE,FALSE,TRUE,Jake Schreier,Comedy,English,89
503,504,Rocko's Modern Life: Static Cling,2019,7+,7,91,TRUE,FALSE,FALSE,"Joe Murray,Cosmo Segurson",Animation,English,45
16240,16241,Rogue One: A Star Wars Story,2016,13+,7.8,84,FALSE,FALSE,FALSE,Gareth Edwards,Action,English,133
989,990,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,18+,7.7,92,TRUE,FALSE,FALSE,Martin Scorsese,Documentary,English,142
4448,4449,Roman Holiday,1953,all,8,98,FALSE,FALSE,TRUE,William Wyler,Comedy,"English,Italian,German",118
757,758,Romeo Must Die,2000,18+,6.1,32,TRUE,FALSE,FALSE,Andrzej Bartkowiak,Action,"English,Chinese",115
16448,16449,Rookie of the Year,1993,7+,6,35,FALSE,FALSE,FALSE,Daniel Stern,Comedy,English,103
9109,9110,Rosebud,1975,7+,5.1,33,FALSE,FALSE,TRUE,Otto Preminger,Action,English,126
4445,4446,Rosemary's Baby,1968,18+,8,96,FALSE,FALSE,TRUE,Roman Polanski,Drama,English,137
7274,7275,Rough Stuff,2016,18+,4.6,80,FALSE,FALSE,TRUE,Michael Gottlieb,Action,"English,German",84
16452,16453,Roving Mars,2006,7+,7.2,70,FALSE,FALSE,FALSE,George Butler,Documentary,English,40
8517,8518,Ruby,1977,18+,4.6,67,FALSE,FALSE,TRUE,Curtis Harrington,Drama,English,85
16424,16425,Ruby Bridges,1998,7+,7.2,83,FALSE,FALSE,FALSE,Euzhan Palcy,Adventure,English,96
1314,1315,Rugrats Go Wild,2003,7+,5.6,39,TRUE,FALSE,FALSE,"John Eng,Norton Virgien",Animation,English,80
3971,3972,Run the Race,2019,7+,5.9,40,FALSE,TRUE,TRUE,Chris Dowling,Drama,English,101
4613,4614,Runaway Train,1985,18+,7.2,85,FALSE,FALSE,TRUE,Tony Scott,Action,English,98
5540,5541,Saint Jack,1979,18+,7,67,FALSE,FALSE,TRUE,Peter Bogdanovich,Drama,"English,Cantonese,Dutch,French,Italian",112
11669,11670,Sal,2013,18+,4.8,44,FALSE,FALSE,TRUE,James Franco,Biography,English,103
236,237,Salt,2010,13+,6.4,62,TRUE,FALSE,FALSE,Phillip Noyce,Action,"English,Russian,Korean",100
767,768,Same Kind of Different as Me,2017,13+,6.6,33,TRUE,FALSE,FALSE,Michael Carney,Biography,English,119
993,994,Sand Castle,2017,18+,6.3,44,TRUE,FALSE,FALSE,Fernando Coimbra,Drama,"English,Arabic",113
1349,1350,Sandy Wexler,2017,16+,5.1,27,TRUE,FALSE,FALSE,Steven Brill,Comedy,English,130
5851,5852,Sarah Silverman: We Are Miracles,2013,18+,6.6,80,FALSE,FALSE,TRUE,Liam Lynch,Comedy,English,53
6933,6934,Sassy Pants,2012,18+,6.2,50,FALSE,FALSE,TRUE,Coley Sohn,Comedy,English,88
8444,8445,Saturday the 14th,1981,7+,4.7,10,FALSE,FALSE,TRUE,Howard R. Cohen,Comedy,English,75
1227,1228,Savage Dog,2017,16+,4.9,75,TRUE,FALSE,FALSE,Jesse V. Johnson,Action,English,94
5060,5061,Savior,1998,18+,7.3,56,FALSE,FALSE,TRUE,Predrag Antonijevic,Drama,"English,Serbian,French",103
449,450,Scary Movie,2000,18+,6.2,53,TRUE,FALSE,FALSE,Wes Craven,Horror,English,111
7111,7112,Scatter My Ashes at Bergdorf's,2013,13+,6.3,50,FALSE,FALSE,TRUE,Matthew Miele,Documentary,English,93
3956,3957,Scenic Route,2013,18+,6.5,67,FALSE,TRUE,FALSE,"Kevin Goetz,Michael Goetz",Drama,English,82
790,791,School Daze,1988,18+,6,58,TRUE,FALSE,FALSE,Spike Lee,Comedy,English,121
16391,16392,Science Fair,2018,7+,7.4,97,FALSE,FALSE,FALSE,"Cristina Costantini,Darren Foster",Documentary,English,90
239,240,Scooby-Doo on Zombie Island,1998,all,7.8,86,TRUE,FALSE,FALSE,"Hiroshi Aoyama,Kazumi Fukushima,Jim Stenstrum",Animation,English,77
1651,1652,Screwed,2000,18+,5.8,13,TRUE,FALSE,TRUE,"Scott Alexander,Larry Karaszewski",Comedy,English,81
10788,10789,Search and Destroy,1995,18+,5.4,33,FALSE,FALSE,TRUE,David Salle,Action,English,90
2011,2012,Secret Obsession,2019,13+,4.3,36,TRUE,FALSE,FALSE,Peter Sullivan,Drama,English,97
16344,16345,Secretariat,2010,7+,7.2,63,FALSE,FALSE,FALSE,Randall Wallace,Biography,English,123
685,686,Seeing Allred,2018,16+,6.8,100,TRUE,FALSE,FALSE,"Roberta Grossman,Sophie Sartain",Documentary,English,96
9270,9271,Seeing Other People,2004,18+,5.8,39,FALSE,FALSE,TRUE,Wallace Wolodarsky,Comedy,English,90
689,690,Self/less,2015,13+,6.5,19,TRUE,FALSE,FALSE,Tarsem Singh,Action,English,117
